disease,dbxref
http://purl.obolibrary.org/obo/UBERON_0011961,FMA:42821
http://purl.obolibrary.org/obo/UBERON_0011961,Wikipedia:Capsule_of_hip_joint
http://purl.obolibrary.org/obo/UBERON_0011961,SCTID:263382006
http://purl.obolibrary.org/obo/UBERON_0011141,VSAO:0000131
http://purl.obolibrary.org/obo/UBERON_0011141,XAO:0004194
http://purl.obolibrary.org/obo/UBERON_0003952,EMAPA:37414
http://purl.obolibrary.org/obo/UBERON_0001879,EMAPA:35598
http://purl.obolibrary.org/obo/UBERON_0001879,BAMS:DB
http://purl.obolibrary.org/obo/UBERON_0001879,UMLS:C0175227
http://purl.obolibrary.org/obo/UBERON_0001879,NCIT:C97342
http://purl.obolibrary.org/obo/UBERON_0001879,BAMS:NDB
http://purl.obolibrary.org/obo/UBERON_0001879,FMA:61882
http://purl.obolibrary.org/obo/UBERON_0001879,MBA:596
http://purl.obolibrary.org/obo/UBERON_0001879,neuronames:265
http://purl.obolibrary.org/obo/UBERON_0001879,BIRNLEX:719
http://purl.obolibrary.org/obo/UBERON_0001879,Wikipedia:Nucleus_of_diagonal_band
http://purl.obolibrary.org/obo/UBERON_0001879,HBA:4309
http://purl.obolibrary.org/obo/UBERON_0001879,DHBA:10354
http://purl.obolibrary.org/obo/UBERON_0001879,EHDAA2:0004708
http://purl.obolibrary.org/obo/UBERON_0001879,MA:0000936
http://purl.obolibrary.org/obo/NCBITaxon_6072,GC_ID:1
http://purl.obolibrary.org/obo/UBERON_0009738,CP:0001038
http://purl.obolibrary.org/obo/CHEBI_17968,Gmelin:324289
http://purl.obolibrary.org/obo/CHEBI_17968,Reaxys:3601060
http://purl.obolibrary.org/obo/CHEBI_17968,UM-BBD_compID:c0035
http://purl.obolibrary.org/obo/CHEBI_17968,PMID:7496326
http://purl.obolibrary.org/obo/CHEBI_17968,MetaCyc:BUTYRIC_ACID
http://purl.obolibrary.org/obo/CHEBI_17968,CAS:461-55-2
http://purl.obolibrary.org/obo/CHEBI_17968,KEGG:C00246
http://purl.obolibrary.org/obo/CHEBI_17968,PMID:17190852
http://purl.obolibrary.org/obo/UBERON_0008933,NLX:143551
http://purl.obolibrary.org/obo/UBERON_0008933,MBA:322
http://purl.obolibrary.org/obo/UBERON_0008933,MA:0000908
http://purl.obolibrary.org/obo/UBERON_0008933,DHBA:10209
http://purl.obolibrary.org/obo/UBERON_0008933,neuronames:1350
http://purl.obolibrary.org/obo/UBERON_0008933,BAMS:S1
http://purl.obolibrary.org/obo/UBERON_0008933,EMAPA:35706
http://purl.obolibrary.org/obo/UBERON_0008933,BAMS:SSp
http://purl.obolibrary.org/obo/GO_0050770,Reactome:R-HSA-193697
http://purl.obolibrary.org/obo/UBERON_0014438,Wikipedia:Superior_pubic_ramus
http://purl.obolibrary.org/obo/UBERON_0014438,SCTID:182037002
http://purl.obolibrary.org/obo/UBERON_0014438,FMA:16988
http://purl.obolibrary.org/obo/UBERON_0002217,MA:0000322
http://purl.obolibrary.org/obo/UBERON_0002217,FMA:7501
http://purl.obolibrary.org/obo/UBERON_0002217,CALOHA:TS-2138
http://purl.obolibrary.org/obo/UBERON_0002217,SCTID:113234001
http://purl.obolibrary.org/obo/UBERON_0002217,Wikipedia:Synovial_joint
http://purl.obolibrary.org/obo/UBERON_0002217,NCIT:C32461
http://purl.obolibrary.org/obo/UBERON_0002217,galen:SynovialJoint
http://purl.obolibrary.org/obo/UBERON_0002217,ZFA:0005153
http://purl.obolibrary.org/obo/UBERON_0002217,TAO:0005153
http://purl.obolibrary.org/obo/UBERON_0002217,AEO:0000183
http://purl.obolibrary.org/obo/UBERON_0002217,EHDAA2:0003183
http://purl.obolibrary.org/obo/UBERON_0004417,SCTID:272700008
http://purl.obolibrary.org/obo/UBERON_0004417,FMA:37489
http://purl.obolibrary.org/obo/UBERON_1000024,FMA:16029
http://purl.obolibrary.org/obo/UBERON_0035237,FMA:70506
http://purl.obolibrary.org/obo/UBERON_0035237,SCTID:360629008
http://purl.obolibrary.org/obo/UBERON_0035237,UMLS:C1182571
http://purl.obolibrary.org/obo/UBERON_0035237,NCIT:C32837
http://purl.obolibrary.org/obo/UBERON_0004827,EMAPA:37768
http://purl.obolibrary.org/obo/UBERON_0004827,MA:0000132
http://purl.obolibrary.org/obo/CL_0000766,ZFA:0009326
http://purl.obolibrary.org/obo/UBERON_0018242,FMA:52901
http://purl.obolibrary.org/obo/UBERON_0018242,Wikipedia:Horizontal_plate_of_palatine_bone
http://purl.obolibrary.org/obo/UBERON_0018242,EMAPA:37931
http://purl.obolibrary.org/obo/UBERON_0018242,SCTID:368686004
http://purl.obolibrary.org/obo/UBERON_0001205,MA:0001562
http://purl.obolibrary.org/obo/UBERON_0001205,SCTID:691000
http://purl.obolibrary.org/obo/UBERON_0001205,FMA:14934
http://purl.obolibrary.org/obo/UBERON_0001205,EMAPA:37564
http://purl.obolibrary.org/obo/UBERON_0001205,Wikipedia:Small_intestinal_submucosa
http://purl.obolibrary.org/obo/UBERON_0001205,BTO:0002112
http://purl.obolibrary.org/obo/UBERON_0001205,NCIT:C33572
http://purl.obolibrary.org/obo/UBERON_0001205,UMLS:C0227268
http://purl.obolibrary.org/obo/UBERON_0005021,SCTID:43774000
http://purl.obolibrary.org/obo/UBERON_0005021,FMA:59775
http://purl.obolibrary.org/obo/UBERON_0007147,FMA:54366
http://purl.obolibrary.org/obo/UBERON_0007147,EMAPA:18377
http://purl.obolibrary.org/obo/UBERON_0011094,VHOG:0000584
http://purl.obolibrary.org/obo/UBERON_0011094,EMAPA:32669
http://purl.obolibrary.org/obo/UBERON_0035647,SCTID:280277006
http://purl.obolibrary.org/obo/UBERON_0035647,Wikipedia:Posterior_auricular_nerve
http://purl.obolibrary.org/obo/UBERON_0035647,FMA:53278
http://purl.obolibrary.org/obo/UBERON_0002869,FMA:72598
http://purl.obolibrary.org/obo/UBERON_0002869,DHBA:12491
http://purl.obolibrary.org/obo/UBERON_0002869,BAMS:DRt
http://purl.obolibrary.org/obo/UBERON_0002869,UMLS:C0175530
http://purl.obolibrary.org/obo/UBERON_0002869,FMA:77220
http://purl.obolibrary.org/obo/UBERON_0002869,BAMS:KF
http://purl.obolibrary.org/obo/UBERON_0002869,BIRNLEX:2641
http://purl.obolibrary.org/obo/UBERON_0002869,DMBA:16853
http://purl.obolibrary.org/obo/UBERON_0002869,DHBA:12518
http://purl.obolibrary.org/obo/UBERON_0002869,neuronames:760
http://purl.obolibrary.org/obo/CL_0000649,FMA:69059
http://purl.obolibrary.org/obo/UBERON_0002646,BIRNLEX:1257
http://purl.obolibrary.org/obo/UBERON_0002646,UMLS:C0228537
http://purl.obolibrary.org/obo/UBERON_0002646,BAMS:dlfm
http://purl.obolibrary.org/obo/UBERON_0002646,FMA:72617
http://purl.obolibrary.org/obo/UBERON_0002646,neuronames:783
http://purl.obolibrary.org/obo/UBERON_0008549,FMA:32514
http://purl.obolibrary.org/obo/UBERON_0008549,Wikipedia:Prevertebral_muscles
http://purl.obolibrary.org/obo/UBERON_0009662,ZFA:0001658
http://purl.obolibrary.org/obo/UBERON_0009662,TAO:0002177
http://purl.obolibrary.org/obo/UBERON_0018617,SCTID:245628009
http://purl.obolibrary.org/obo/UBERON_2000315,ZFA:0000315
http://purl.obolibrary.org/obo/UBERON_0003250,Wikipedia:Rectus_capitis_lateralis_muscle
http://purl.obolibrary.org/obo/UBERON_0003250,FMA:46316
http://purl.obolibrary.org/obo/UBERON_0003250,SCTID:244841001
http://purl.obolibrary.org/obo/UBERON_0010364,XAO:0004025
http://purl.obolibrary.org/obo/UBERON_0010364,VSAO:0000035
http://purl.obolibrary.org/obo/UBERON_0006060,VHOG:0000437
http://purl.obolibrary.org/obo/UBERON_0006060,EMAPA:16338
http://purl.obolibrary.org/obo/UBERON_0009192,EHDAA2:0003447
http://purl.obolibrary.org/obo/UBERON_0009192,EMAPA:18013
http://purl.obolibrary.org/obo/UBERON_0013399,FMA:58435
http://purl.obolibrary.org/obo/UBERON_0012376,FMA:75784
http://purl.obolibrary.org/obo/UBERON_0012376,SCTID:245830008
http://purl.obolibrary.org/obo/UBERON_0012376,NCIT:C54223
http://purl.obolibrary.org/obo/UBERON_0012376,UMLS:C0226920
http://purl.obolibrary.org/obo/UBERON_0012376,CALOHA:TS-2353
http://purl.obolibrary.org/obo/UBERON_0015599,MBA:1108
http://purl.obolibrary.org/obo/UBERON_0015599,SCTID:279310003
http://purl.obolibrary.org/obo/UBERON_0015599,NLX:144462
http://purl.obolibrary.org/obo/UBERON_0015599,NCIT:C32675
http://purl.obolibrary.org/obo/UBERON_0015599,FMA:61946
http://purl.obolibrary.org/obo/UBERON_0015599,Wikipedia:Genu_of_the_corpus_callosum
http://purl.obolibrary.org/obo/UBERON_0015599,DHBA:10563
http://purl.obolibrary.org/obo/UBERON_0015599,UMLS:C0152321
http://purl.obolibrary.org/obo/UBERON_0015599,neuronames:194
http://purl.obolibrary.org/obo/UBERON_0015599,NeuroNamesCNID:176
http://purl.obolibrary.org/obo/UBERON_0015599,HBA:9223
http://purl.obolibrary.org/obo/UBERON_0016502,EMAPA:18382
http://purl.obolibrary.org/obo/UBERON_0016502,FMA:17077
http://purl.obolibrary.org/obo/UBERON_0003378,FMA:84279
http://purl.obolibrary.org/obo/UBERON_0003378,EMAPA:36056
http://purl.obolibrary.org/obo/UBERON_0005407,FMA:77591
http://purl.obolibrary.org/obo/UBERON_0005407,MA:0002982
http://purl.obolibrary.org/obo/UBERON_0005407,EHDAA:10101
http://purl.obolibrary.org/obo/UBERON_0005407,EHDAA2:0001938
http://purl.obolibrary.org/obo/UBERON_2001229,ZFA:0001229
http://purl.obolibrary.org/obo/UBERON_0004691,UMLS:C1707061
http://purl.obolibrary.org/obo/UBERON_0004691,EMAPA:36544
http://purl.obolibrary.org/obo/UBERON_0004691,NCIT:C52554
http://purl.obolibrary.org/obo/UBERON_0004691,FMA:62968
http://purl.obolibrary.org/obo/UBERON_0004691,MA:0002524
http://purl.obolibrary.org/obo/UBERON_0004691,Wikipedia:Bulbourethral_gland#Function
http://purl.obolibrary.org/obo/UBERON_0010551,EHDAA2:0002060
http://purl.obolibrary.org/obo/UBERON_0010551,EMAPA:17733
http://purl.obolibrary.org/obo/UBERON_0001596,FMA:48967
http://purl.obolibrary.org/obo/UBERON_0001596,SCTID:244762007
http://purl.obolibrary.org/obo/UBERON_0001596,MA:0001231
http://purl.obolibrary.org/obo/UBERON_0001596,EMAPA:37528
http://purl.obolibrary.org/obo/GO_0045930,Reactome:R-HSA-8854050
http://purl.obolibrary.org/obo/GO_0008217,Wikipedia:Blood_pressure#Regulation
http://purl.obolibrary.org/obo/UBERON_2000744,ZFA:0000744
http://purl.obolibrary.org/obo/UBERON_0000399,MA:0003214
http://purl.obolibrary.org/obo/UBERON_0000399,EMAPA:27109
http://purl.obolibrary.org/obo/UBERON_0000399,FMA:14949
http://purl.obolibrary.org/obo/UBERON_0000399,BTO:0001742
http://purl.obolibrary.org/obo/UBERON_0000399,CALOHA:TS-0495
http://purl.obolibrary.org/obo/UBERON_0000399,SCTID:362151009
http://purl.obolibrary.org/obo/UBERON_8440039,MBA:788
http://purl.obolibrary.org/obo/CL_0000710,FMA:70557
http://purl.obolibrary.org/obo/CL_0000710,BTO:0004301
http://purl.obolibrary.org/obo/UBERON_0004419,FMA:37510
http://purl.obolibrary.org/obo/UBERON_0004419,SCTID:181997000
http://purl.obolibrary.org/obo/UBERON_0001479,UMLS:C0036846
http://purl.obolibrary.org/obo/UBERON_0001479,MESH:D012716
http://purl.obolibrary.org/obo/UBERON_0001479,NCIT:C33541
http://purl.obolibrary.org/obo/UBERON_0001479,GAID:210
http://purl.obolibrary.org/obo/UBERON_0001479,EMAPA:36620
http://purl.obolibrary.org/obo/UBERON_0001479,galen:SessamoidBone
http://purl.obolibrary.org/obo/UBERON_0001479,AEO:0000086
http://purl.obolibrary.org/obo/UBERON_0001479,EHDAA2:0003086
http://purl.obolibrary.org/obo/UBERON_0001479,Wikipedia:Sesamoid_bone
http://purl.obolibrary.org/obo/UBERON_0001479,FMA:32672
http://purl.obolibrary.org/obo/UBERON_0001479,MA:0001375
http://purl.obolibrary.org/obo/UBERON_0001479,SCTID:362914002
http://purl.obolibrary.org/obo/CL_0000064,ZFA:0009032
http://purl.obolibrary.org/obo/CL_0000064,XAO:0000031
http://purl.obolibrary.org/obo/CL_0000064,VHOG:0001532
http://purl.obolibrary.org/obo/UBERON_0001207,CALOHA:TS-2106
http://purl.obolibrary.org/obo/UBERON_0001207,FMA:14969
http://purl.obolibrary.org/obo/UBERON_0001207,UMLS:C0734203
http://purl.obolibrary.org/obo/UBERON_0001207,NCIT:C32926
http://purl.obolibrary.org/obo/UBERON_0001207,MA:0002688
http://purl.obolibrary.org/obo/UBERON_0001207,EMAPA:35467
http://purl.obolibrary.org/obo/CL_0002243,FMA:70611
http://purl.obolibrary.org/obo/UBERON_0002083,FMA:71007
http://purl.obolibrary.org/obo/UBERON_0002083,SCTID:304829005
http://purl.obolibrary.org/obo/UBERON_0002083,Wikipedia:Ductus_venosus
http://purl.obolibrary.org/obo/UBERON_0002083,EMAPA:17343
http://purl.obolibrary.org/obo/UBERON_0002083,EHDAA2:0000422
http://purl.obolibrary.org/obo/UBERON_0002083,MA:0002111
http://purl.obolibrary.org/obo/UBERON_0002083,UMLS:C1288338
http://purl.obolibrary.org/obo/UBERON_0002083,VHOG:0000924
http://purl.obolibrary.org/obo/UBERON_0002083,NCIT:C34143
http://purl.obolibrary.org/obo/UBERON_0002083,EHDAA:5402
http://purl.obolibrary.org/obo/UBERON_2005054,ZFA:0005054
http://purl.obolibrary.org/obo/CL_1000285,FMA:17521
http://purl.obolibrary.org/obo/UBERON_0035907,MBA:821
http://purl.obolibrary.org/obo/GO_0015291,TC:2.A
http://purl.obolibrary.org/obo/UBERON_0007312,EMAPA:37111
http://purl.obolibrary.org/obo/UBERON_0007312,Wikipedia:Pudendal_artery
http://purl.obolibrary.org/obo/UBERON_0007312,MA:0002028
http://purl.obolibrary.org/obo/UBERON_0007312,SCTID:277968003
http://purl.obolibrary.org/obo/NCBITaxon_30662,GC_ID:1
http://purl.obolibrary.org/obo/UBERON_0002648,neuronames:403
http://purl.obolibrary.org/obo/UBERON_0002648,BIRNLEX:1264
http://purl.obolibrary.org/obo/UBERON_0002648,UMLS:C0175323
http://purl.obolibrary.org/obo/UBERON_0002648,BAMS:AME
http://purl.obolibrary.org/obo/UBERON_0002648,FMA:74870
http://purl.obolibrary.org/obo/UBERON_0001071,FMA:10665
http://purl.obolibrary.org/obo/UBERON_0001071,UMLS:C0226271
http://purl.obolibrary.org/obo/UBERON_0001071,SCTID:161746006
http://purl.obolibrary.org/obo/UBERON_0001071,Wikipedia:Superficial_part_of_transverse_cervical_artery
http://purl.obolibrary.org/obo/UBERON_0001071,MA:0002052
http://purl.obolibrary.org/obo/UBERON_0001071,EMAPA:37117
http://purl.obolibrary.org/obo/UBERON_0001071,NCIT:C53005
http://purl.obolibrary.org/obo/UBERON_0007241,FMA:14355
http://purl.obolibrary.org/obo/UBERON_0007241,EMAPA:36310
http://purl.obolibrary.org/obo/UBERON_0007241,SCTID:13202006
http://purl.obolibrary.org/obo/UBERON_0007241,EV:0100034
http://purl.obolibrary.org/obo/UBERON_0004123,EMAPA:37475
http://purl.obolibrary.org/obo/UBERON_0004123,MA:0000080
http://purl.obolibrary.org/obo/UBERON_0011237,FMA:76754
http://purl.obolibrary.org/obo/UBERON_0011237,Wikipedia:Visceral_fascia
http://purl.obolibrary.org/obo/UBERON_0002811,UMLS:C1281955
http://purl.obolibrary.org/obo/UBERON_0002811,BIRNLEX:1787
http://purl.obolibrary.org/obo/UBERON_0002811,SCTID:314142003
http://purl.obolibrary.org/obo/UBERON_0002811,FMA:72970
http://purl.obolibrary.org/obo/UBERON_0000908,MA:0002723
http://purl.obolibrary.org/obo/UBERON_0000908,DHBA:10560
http://purl.obolibrary.org/obo/UBERON_0000908,FMA:61970
http://purl.obolibrary.org/obo/UBERON_0000908,BAMS:dhc
http://purl.obolibrary.org/obo/UBERON_0000908,UMLS:C0228287
http://purl.obolibrary.org/obo/UBERON_0000908,BAMS:FC
http://purl.obolibrary.org/obo/UBERON_0000908,EMAPA:35404
http://purl.obolibrary.org/obo/UBERON_0000908,BAMS:cfx
http://purl.obolibrary.org/obo/UBERON_0000908,HBA:9228
http://purl.obolibrary.org/obo/UBERON_0000908,Wikipedia:Commissure_of_fornix
http://purl.obolibrary.org/obo/UBERON_0000908,BIRNLEX:746
http://purl.obolibrary.org/obo/UBERON_0000908,neuronames:273
http://purl.obolibrary.org/obo/UBERON_0000908,SCTID:369115003
http://purl.obolibrary.org/obo/UBERON_0000908,DMBA:17769
http://purl.obolibrary.org/obo/UBERON_0000908,MBA:618
http://purl.obolibrary.org/obo/UBERON_0000908,BAMS:FG
http://purl.obolibrary.org/obo/UBERON_0000908,BAMS:hc
http://purl.obolibrary.org/obo/UBERON_0013249,Wikipedia:Paroophoron
http://purl.obolibrary.org/obo/UBERON_0013249,FMA:18692
http://purl.obolibrary.org/obo/UBERON_0022383,FMA:71039
http://purl.obolibrary.org/obo/UBERON_0022383,DHBA:12163
http://purl.obolibrary.org/obo/CL_0000168,BTO:0000783
http://purl.obolibrary.org/obo/CL_0000168,ZFA:0009101
http://purl.obolibrary.org/obo/UBERON_0003228,FMA:38512
http://purl.obolibrary.org/obo/UBERON_0003228,Wikipedia:Supinator_muscle
http://purl.obolibrary.org/obo/UBERON_0003228,SCTID:181634007
http://purl.obolibrary.org/obo/UBERON_0003228,FMA:75002
http://purl.obolibrary.org/obo/UBERON_0003228,EMAPA:36208
http://purl.obolibrary.org/obo/UBERON_6005380,FBbt:00005380
http://purl.obolibrary.org/obo/UBERON_0010225,FMA:258745
http://purl.obolibrary.org/obo/UBERON_0010225,EHDAA2:0004469
http://purl.obolibrary.org/obo/UBERON_0005409,MA:0000323
http://purl.obolibrary.org/obo/UBERON_0005409,EMAPA:16246
http://purl.obolibrary.org/obo/UBERON_0005409,VHOG:0000412
http://purl.obolibrary.org/obo/UBERON_0005409,galen:GastrointestinalTract
http://purl.obolibrary.org/obo/UBERON_0005409,SCTID:373871007
http://purl.obolibrary.org/obo/UBERON_0005409,EHDAA2:0000110
http://purl.obolibrary.org/obo/UBERON_0005409,CALOHA:TS-0407
http://purl.obolibrary.org/obo/UBERON_0005409,MESH:D041981
http://purl.obolibrary.org/obo/UBERON_0005409,FMA:71132
http://purl.obolibrary.org/obo/UBERON_0005409,UMLS:C0012240
http://purl.obolibrary.org/obo/UBERON_0005409,GAID:294
http://purl.obolibrary.org/obo/UBERON_0005409,NCIT:C12378
http://purl.obolibrary.org/obo/UBERON_0005409,EHDAA:514
http://purl.obolibrary.org/obo/UBERON_0005409,BTO:0000058
http://purl.obolibrary.org/obo/UBERON_0000167,TGMA:0000102
http://purl.obolibrary.org/obo/UBERON_0000167,SCTID:181220002
http://purl.obolibrary.org/obo/UBERON_0000167,NCIT:C12421
http://purl.obolibrary.org/obo/UBERON_0000167,EFO:0001975
http://purl.obolibrary.org/obo/UBERON_0000167,EHDAA:6970
http://purl.obolibrary.org/obo/UBERON_0000167,VHOG:0000188
http://purl.obolibrary.org/obo/UBERON_0000167,TAO:0001027
http://purl.obolibrary.org/obo/UBERON_0000167,EMAPA:18399
http://purl.obolibrary.org/obo/UBERON_0000167,AAO:0000960
http://purl.obolibrary.org/obo/UBERON_0000167,UMLS:C0226896
http://purl.obolibrary.org/obo/UBERON_0000167,HAO:0000669
http://purl.obolibrary.org/obo/UBERON_0000167,CALOHA:TS-1315
http://purl.obolibrary.org/obo/UBERON_0000167,XAO:0000126
http://purl.obolibrary.org/obo/UBERON_0000167,EHDAA2:0001324
http://purl.obolibrary.org/obo/UBERON_0000167,BSA:0000107
http://purl.obolibrary.org/obo/UBERON_0000167,AAO:0000053
http://purl.obolibrary.org/obo/UBERON_0000167,ZFA:0001027
http://purl.obolibrary.org/obo/UBERON_0000167,WBbt:0005255
http://purl.obolibrary.org/obo/UBERON_0000167,EV:0100057
http://purl.obolibrary.org/obo/UBERON_0000167,MESH:D009055
http://purl.obolibrary.org/obo/UBERON_0000167,FMA:20292
http://purl.obolibrary.org/obo/UBERON_0000167,EMAPA:17411
http://purl.obolibrary.org/obo/UBERON_0015764,FMA:64782
http://purl.obolibrary.org/obo/UBERON_2000979,ZFA:0000979
http://purl.obolibrary.org/obo/UBERON_0003543,UMLS:C1708674
http://purl.obolibrary.org/obo/UBERON_0003543,NCIT:C49254
http://purl.obolibrary.org/obo/UBERON_0003543,MA:0001779
http://purl.obolibrary.org/obo/UBERON_0003543,EMAPA:36635
http://purl.obolibrary.org/obo/UBERON_0007616,BTO:0001338
http://purl.obolibrary.org/obo/UBERON_0007616,CALOHA:TS-0998
http://purl.obolibrary.org/obo/UBERON_0007616,FMA:66762
http://purl.obolibrary.org/obo/UBERON_0001199,EMAPA:35817
http://purl.obolibrary.org/obo/UBERON_0001199,GAID:321
http://purl.obolibrary.org/obo/UBERON_0001199,Wikipedia:Gastric_mucosa
http://purl.obolibrary.org/obo/UBERON_0001199,FMA:14907
http://purl.obolibrary.org/obo/UBERON_0001199,UMLS:C0017136
http://purl.obolibrary.org/obo/UBERON_0001199,BTO:0001308
http://purl.obolibrary.org/obo/UBERON_0001199,NCIT:C32656
http://purl.obolibrary.org/obo/UBERON_0001199,SCTID:362131005
http://purl.obolibrary.org/obo/UBERON_0001199,MA:0002683
http://purl.obolibrary.org/obo/UBERON_0001199,galen:GastricMucosa
http://purl.obolibrary.org/obo/UBERON_0001199,MESH:D005753
http://purl.obolibrary.org/obo/UBERON_0001199,CALOHA:TS-0404
http://purl.obolibrary.org/obo/CHEBI_29103,CAS:24203-36-9
http://purl.obolibrary.org/obo/CHEBI_29103,KEGG:C00238
http://purl.obolibrary.org/obo/CHEBI_29103,PDBeChem:K
http://purl.obolibrary.org/obo/CHEBI_29103,KEGG:D08403
http://purl.obolibrary.org/obo/CHEBI_29103,Gmelin:15203
http://purl.obolibrary.org/obo/UBERON_0002141,MBA:975
http://purl.obolibrary.org/obo/UBERON_0002141,BIRNLEX:822
http://purl.obolibrary.org/obo/UBERON_0002141,FMA:72424
http://purl.obolibrary.org/obo/UBERON_0002141,UMLS:C0228416
http://purl.obolibrary.org/obo/UBERON_0002141,MA:0001071
http://purl.obolibrary.org/obo/UBERON_0002141,SCTID:62088007
http://purl.obolibrary.org/obo/UBERON_0002141,BM:EW
http://purl.obolibrary.org/obo/UBERON_0002141,BAMS:PC3
http://purl.obolibrary.org/obo/UBERON_0002141,DHBA:12219
http://purl.obolibrary.org/obo/UBERON_0002141,neuronames:498
http://purl.obolibrary.org/obo/UBERON_0002141,TAO:0000244
http://purl.obolibrary.org/obo/UBERON_0002141,MESH:D065839
http://purl.obolibrary.org/obo/UBERON_0002141,EMAPA:35302
http://purl.obolibrary.org/obo/UBERON_0002141,Wikipedia:Edinger-westphal_nucleus
http://purl.obolibrary.org/obo/UBERON_0002141,ZFA:0000244
http://purl.obolibrary.org/obo/UBERON_0002141,HBA:9449
http://purl.obolibrary.org/obo/UBERON_0002141,BAMS:EW
http://purl.obolibrary.org/obo/UBERON_0010187,FMA:21444
http://purl.obolibrary.org/obo/UBERON_0010187,SCTID:279476001
http://purl.obolibrary.org/obo/UBERON_0010187,EMAPA:29653
http://purl.obolibrary.org/obo/UBERON_0005273,SCTID:181578005
http://purl.obolibrary.org/obo/UBERON_0005273,VHOG:0001362
http://purl.obolibrary.org/obo/UBERON_0005273,MA:0002706
http://purl.obolibrary.org/obo/UBERON_0005273,EV:0100158
http://purl.obolibrary.org/obo/UBERON_0005273,EMAPA:35581
http://purl.obolibrary.org/obo/UBERON_0001761,EHDAA2:0000550
http://purl.obolibrary.org/obo/UBERON_0001761,EMAPA:17069
http://purl.obolibrary.org/obo/UBERON_0001761,EHDAA:2150
http://purl.obolibrary.org/obo/UBERON_0001761,EHDAA:2977
http://purl.obolibrary.org/obo/UBERON_0001761,VHOG:0000826
http://purl.obolibrary.org/obo/UBERON_0011133,Wikipedia:Intermetatarsal_articulations
http://purl.obolibrary.org/obo/UBERON_0011133,SCTID:361868009
http://purl.obolibrary.org/obo/UBERON_0011133,FMA:35219
http://purl.obolibrary.org/obo/UBERON_0004984,SCTID:252260007
http://purl.obolibrary.org/obo/UBERON_0004984,FMA:19405
http://purl.obolibrary.org/obo/UBERON_0006604,AAO:0000262
http://purl.obolibrary.org/obo/UBERON_0006604,TAO:0001503
http://purl.obolibrary.org/obo/UBERON_0006604,ZFA:0001503
http://purl.obolibrary.org/obo/UBERON_8920054,FMA:21242
http://purl.obolibrary.org/obo/UBERON_0003961,neuronames:1445
http://purl.obolibrary.org/obo/UBERON_0003961,MBA:940
http://purl.obolibrary.org/obo/UBERON_0003961,FMA:260761
http://purl.obolibrary.org/obo/UBERON_0003961,DHBA:10572
http://purl.obolibrary.org/obo/UBERON_0003961,SCTID:369084007
http://purl.obolibrary.org/obo/UBERON_0003961,BAMS:cg
http://purl.obolibrary.org/obo/UBERON_0003961,EMAPA:37828
http://purl.obolibrary.org/obo/UBERON_0003961,FMA:83869
http://purl.obolibrary.org/obo/UBERON_0003961,HBA:9240
http://purl.obolibrary.org/obo/UBERON_0022791,BIRNLEX:1320
http://purl.obolibrary.org/obo/UBERON_0022791,HBA:4585
http://purl.obolibrary.org/obo/PR_O09100,UniProtKB:O09100
http://purl.obolibrary.org/obo/UBERON_0003890,SCTID:308802006
http://purl.obolibrary.org/obo/UBERON_0003890,GAID:1309
http://purl.obolibrary.org/obo/UBERON_0003890,XAO:0000330
http://purl.obolibrary.org/obo/UBERON_0003890,VHOG:0001199
http://purl.obolibrary.org/obo/UBERON_0003890,EMAPA:27665
http://purl.obolibrary.org/obo/UBERON_0003890,EHDAA2:0004048
http://purl.obolibrary.org/obo/UBERON_0003890,NCIT:C13260
http://purl.obolibrary.org/obo/UBERON_0003890,MESH:D009095
http://purl.obolibrary.org/obo/UBERON_0003890,Wikipedia:Paramesonephric_duct
http://purl.obolibrary.org/obo/UBERON_0003890,RETIRED_EHDAA2:0001399
http://purl.obolibrary.org/obo/UBERON_0003890,UMLS:C0026732
http://purl.obolibrary.org/obo/UBERON_0003890,AAO:0010141
http://purl.obolibrary.org/obo/UBERON_0034781,DHBA:11290
http://purl.obolibrary.org/obo/UBERON_2005223,ZFA:0005223
http://purl.obolibrary.org/obo/CL_1001209,KUPO:0001075
http://purl.obolibrary.org/obo/GO_0003013,Wikipedia:Circulatory_system
http://purl.obolibrary.org/obo/UBERON_2001750,ZFA:0005543
http://purl.obolibrary.org/obo/CL_1000493,FMA:86739
http://purl.obolibrary.org/obo/UBERON_0000993,XAO:0003052
http://purl.obolibrary.org/obo/UBERON_0000993,MAT:0000126
http://purl.obolibrary.org/obo/UBERON_0000993,EMAPA:18984
http://purl.obolibrary.org/obo/UBERON_0000993,AAO:0010533
http://purl.obolibrary.org/obo/UBERON_0000993,ZFA:0000560
http://purl.obolibrary.org/obo/UBERON_0000993,MIAA:0000126
http://purl.obolibrary.org/obo/UBERON_0000993,BTO:0000980
http://purl.obolibrary.org/obo/UBERON_0000993,EFO:0000974
http://purl.obolibrary.org/obo/UBERON_0000993,Wikipedia:Oviduct
http://purl.obolibrary.org/obo/UBERON_0000993,TAO:0000560
http://purl.obolibrary.org/obo/UBERON_0000993,UMLS:C0029954
http://purl.obolibrary.org/obo/UBERON_0000993,BSA:0000083
http://purl.obolibrary.org/obo/UBERON_0000993,NCIT:C77957
http://purl.obolibrary.org/obo/UBERON_0000993,MESH:D010057
http://purl.obolibrary.org/obo/UBERON_0000993,GAID:366
