disease,dbxref
http://purl.obolibrary.org/obo/DOID_216,NCI:C52593
http://purl.obolibrary.org/obo/DOID_216,SNOMEDCT_US_2023_03_01:155632007
http://purl.obolibrary.org/obo/DOID_216,ICD10CM:K02.6
http://purl.obolibrary.org/obo/DOID_216,UMLS_CUI:C0011334
http://purl.obolibrary.org/obo/DOID_216,ICD9CM:521.07
http://purl.obolibrary.org/obo/DOID_216,MESH:D003731
http://purl.obolibrary.org/obo/DOID_216,ICD9CM:521.0
http://purl.obolibrary.org/obo/DOID_216,ICD10CM:K02
http://purl.obolibrary.org/obo/DOID_216,EFO:0003819
http://purl.obolibrary.org/obo/DOID_216,UMLS_CUI:C1456145
http://purl.obolibrary.org/obo/DOID_0060336,ORDO:289902
http://purl.obolibrary.org/obo/DOID_0060336,ICD10CM:E71.111
http://purl.obolibrary.org/obo/DOID_0060336,MESH:C579867
http://purl.obolibrary.org/obo/DOID_0060336,MIM:PS250950
http://purl.obolibrary.org/obo/DOID_7267,UMLS_CUI:C0345959
http://purl.obolibrary.org/obo/DOID_7267,SNOMEDCT_US_2023_03_01:254630009
http://purl.obolibrary.org/obo/DOID_12524,ICD10CM:G57.6
http://purl.obolibrary.org/obo/DOID_12524,UMLS_CUI:C0154752
http://purl.obolibrary.org/obo/DOID_12524,ICD9CM:355.6
http://purl.obolibrary.org/obo/DOID_12524,SNOMEDCT_US_2023_03_01:193148004
http://purl.obolibrary.org/obo/DOID_0070633,ICDO:9861/3
http://purl.obolibrary.org/obo/DOID_0070633,NCI:C200420
http://purl.obolibrary.org/obo/DOID_0070633,UMLS_CUI:C5856228
http://purl.obolibrary.org/obo/DOID_0060289,MIM:249620
http://purl.obolibrary.org/obo/DOID_0060289,GARD:3348
http://purl.obolibrary.org/obo/DOID_0060289,MIM:300895
http://purl.obolibrary.org/obo/DOID_0060289,SNOMEDCT_US_2023_03_01:412787009
http://purl.obolibrary.org/obo/DOID_0060289,UMLS_CUI:C0796094
http://purl.obolibrary.org/obo/DOID_0060289,MESH:C536232
http://purl.obolibrary.org/obo/DOID_0060289,ORDO:2728
http://purl.obolibrary.org/obo/DOID_0110184,ICD10CM:G60.0
http://purl.obolibrary.org/obo/DOID_0110184,MIM:611228
http://purl.obolibrary.org/obo/DOID_0110184,ORDO:139515
http://purl.obolibrary.org/obo/DOID_0080921,GARD:10783
http://purl.obolibrary.org/obo/DOID_0080921,ORDO:208444
http://purl.obolibrary.org/obo/DOID_0060693,MIM:300615
http://purl.obolibrary.org/obo/DOID_0060693,ORDO:3057
http://purl.obolibrary.org/obo/DOID_0060693,ICD10CM:E70.8
http://purl.obolibrary.org/obo/DOID_0060693,MESH:C563156
http://purl.obolibrary.org/obo/DOID_3502,NCI:C6650
http://purl.obolibrary.org/obo/DOID_3502,UMLS_CUI:C1332243
http://purl.obolibrary.org/obo/DOID_0112041,MIM:300850
http://purl.obolibrary.org/obo/DOID_9588,MESH:D004660
http://purl.obolibrary.org/obo/DOID_9588,NCI:C26760
http://purl.obolibrary.org/obo/DOID_9588,UMLS_CUI:C0014038
http://purl.obolibrary.org/obo/DOID_9588,SNOMEDCT_US_2023_03_01:267682000
http://purl.obolibrary.org/obo/DOID_4033,UMLS_CUI:C0948039
http://purl.obolibrary.org/obo/DOID_4033,SNOMEDCT_US_2023_03_01:723096000
http://purl.obolibrary.org/obo/DOID_4033,NCI:C27340
http://purl.obolibrary.org/obo/DOID_0090134,MIM:615411
http://purl.obolibrary.org/obo/DOID_2277,UMLS_CUI:C0018050
http://purl.obolibrary.org/obo/DOID_2277,NCI:C26786
http://purl.obolibrary.org/obo/DOID_2277,MESH:D006058
http://purl.obolibrary.org/obo/DOID_0111656,MIM:614931
http://purl.obolibrary.org/obo/DOID_6278,NCI:C40034
http://purl.obolibrary.org/obo/DOID_0060958,MIM:615948
http://purl.obolibrary.org/obo/DOID_0060958,GARD:13655
http://purl.obolibrary.org/obo/DOID_0060958,ORDO:434179
http://purl.obolibrary.org/obo/DOID_0112180,ORDO:210128
http://purl.obolibrary.org/obo/DOID_0112180,UMLS_CUI:C0268514
http://purl.obolibrary.org/obo/DOID_0112180,MIM:276880
http://purl.obolibrary.org/obo/DOID_0112180,MESH:C536479
http://purl.obolibrary.org/obo/DOID_0112180,GARD:8539
http://purl.obolibrary.org/obo/DOID_0112180,SNOMEDCT_US_2023_03_01:60952007
http://purl.obolibrary.org/obo/DOID_5276,SNOMEDCT_US_2023_03_01:1156786006
http://purl.obolibrary.org/obo/DOID_5276,NCI:C5334
http://purl.obolibrary.org/obo/DOID_5276,UMLS_CUI:C1333454
http://purl.obolibrary.org/obo/DOID_0080734,MIM:225400
http://purl.obolibrary.org/obo/DOID_9808,MESH:D019867
http://purl.obolibrary.org/obo/DOID_9808,MIM:233450
http://purl.obolibrary.org/obo/DOID_9808,ICD9CM:446.21
http://purl.obolibrary.org/obo/DOID_9808,NCI:C84566
http://purl.obolibrary.org/obo/DOID_9808,ICD10CM:M31.0
http://purl.obolibrary.org/obo/DOID_9808,UMLS_CUI:C0403529
http://purl.obolibrary.org/obo/DOID_9808,GARD:2551
http://purl.obolibrary.org/obo/DOID_9808,SNOMEDCT_US_2023_03_01:788613004
http://purl.obolibrary.org/obo/DOID_0110314,MIM:608751
http://purl.obolibrary.org/obo/DOID_10595,ICD9CM:356.1
http://purl.obolibrary.org/obo/DOID_10595,ICD10CM:G60.0
http://purl.obolibrary.org/obo/DOID_10595,NCI:C75467
http://purl.obolibrary.org/obo/DOID_10595,MIM:PS118220
http://purl.obolibrary.org/obo/DOID_10595,GARD:6034
http://purl.obolibrary.org/obo/DOID_10595,MESH:D002607
http://purl.obolibrary.org/obo/DOID_10595,SNOMEDCT_US_2023_03_01:193158000
http://purl.obolibrary.org/obo/DOID_10595,UMLS_CUI:C0007959
http://purl.obolibrary.org/obo/DOID_13565,UMLS_CUI:C0752342
http://purl.obolibrary.org/obo/DOID_13565,MESH:D020953
http://purl.obolibrary.org/obo/DOID_0111821,UMLS_CUI:C1839988
http://purl.obolibrary.org/obo/DOID_0111821,GARD:2952
http://purl.obolibrary.org/obo/DOID_0111821,MESH:C536085
http://purl.obolibrary.org/obo/DOID_0111821,ORDO:2273
http://purl.obolibrary.org/obo/DOID_0111821,MIM:308205
http://purl.obolibrary.org/obo/DOID_4151,NCI:C5453
http://purl.obolibrary.org/obo/DOID_4151,UMLS_CUI:C1335975
http://purl.obolibrary.org/obo/DOID_0111012,MIM:603649
http://purl.obolibrary.org/obo/DOID_0111012,MESH:C566350
http://purl.obolibrary.org/obo/DOID_4990,ORDO:862
http://purl.obolibrary.org/obo/DOID_4990,GARD:5910
http://purl.obolibrary.org/obo/DOID_4990,UMLS_CUI:C0270736
http://purl.obolibrary.org/obo/DOID_4990,MESH:D020329
http://purl.obolibrary.org/obo/DOID_4990,NCI:C182453
http://purl.obolibrary.org/obo/DOID_4990,SNOMEDCT_US_2023_03_01:192839001
http://purl.obolibrary.org/obo/DOID_4990,MIM:PS190300
http://purl.obolibrary.org/obo/DOID_4990,ICD10CM:G25.0
http://purl.obolibrary.org/obo/DOID_0110267,ORDO:98994
http://purl.obolibrary.org/obo/DOID_0110267,ICD10CM:Q12.0
http://purl.obolibrary.org/obo/DOID_0110267,MIM:616509
http://purl.obolibrary.org/obo/DOID_0080803,MIM:218330
http://purl.obolibrary.org/obo/DOID_7005,SNOMEDCT_US_2023_03_01:73982001
http://purl.obolibrary.org/obo/DOID_7005,NCI:C4321
http://purl.obolibrary.org/obo/DOID_7005,UMLS_CUI:C0334581
http://purl.obolibrary.org/obo/DOID_7005,ICDO:9411/3
http://purl.obolibrary.org/obo/DOID_7005,MESH:D001254
http://purl.obolibrary.org/obo/DOID_0070369,MIM:275210
http://purl.obolibrary.org/obo/DOID_8512,SNOMEDCT_US_2023_03_01:237341004
http://purl.obolibrary.org/obo/DOID_8512,UMLS_CUI:C0157540
http://purl.obolibrary.org/obo/DOID_8512,ICD10CM:O88.21
http://purl.obolibrary.org/obo/DOID_8512,ICD9CM:673
http://purl.obolibrary.org/obo/DOID_9893,ICD10CM:K05.4
http://purl.obolibrary.org/obo/DOID_9893,MESH:D010520
http://purl.obolibrary.org/obo/DOID_9893,ICD9CM:523.5
http://purl.obolibrary.org/obo/DOID_9893,UMLS_CUI:C0600298
http://purl.obolibrary.org/obo/DOID_820,ICD10CM:I51.4
http://purl.obolibrary.org/obo/DOID_820,NCI:C34831
http://purl.obolibrary.org/obo/DOID_820,SNOMEDCT_US_2023_03_01:50920009
http://purl.obolibrary.org/obo/DOID_820,KEGG:05416
http://purl.obolibrary.org/obo/DOID_820,ICD9CM:429.0
http://purl.obolibrary.org/obo/DOID_820,GARD:7137
http://purl.obolibrary.org/obo/DOID_820,UMLS_CUI:C0027059
http://purl.obolibrary.org/obo/DOID_820,MESH:D009205
http://purl.obolibrary.org/obo/DOID_5825,UMLS_CUI:C1332206
http://purl.obolibrary.org/obo/DOID_5825,NCI:C7587
http://purl.obolibrary.org/obo/DOID_0050965,MIM:606658
http://purl.obolibrary.org/obo/DOID_2582,NCI:C84526
http://purl.obolibrary.org/obo/DOID_2582,GARD:363
http://purl.obolibrary.org/obo/DOID_2582,SNOMEDCT_US_2023_03_01:190954001
http://purl.obolibrary.org/obo/DOID_2582,MESH:D020642
http://purl.obolibrary.org/obo/DOID_2582,UMLS_CUI:C0268419
http://purl.obolibrary.org/obo/DOID_2582,ORDO:926
http://purl.obolibrary.org/obo/DOID_2582,MIM:614097
http://purl.obolibrary.org/obo/DOID_0081270,MIM:607326
http://purl.obolibrary.org/obo/DOID_0110832,ICD10CM:H35.5
http://purl.obolibrary.org/obo/DOID_0110832,MIM:602083
http://purl.obolibrary.org/obo/DOID_8012,NCI:C6744
http://purl.obolibrary.org/obo/DOID_8012,UMLS_CUI:C1334638
http://purl.obolibrary.org/obo/DOID_11574,ICD9CM:320.2
http://purl.obolibrary.org/obo/DOID_11574,SNOMEDCT_US_2023_03_01:4510004
http://purl.obolibrary.org/obo/DOID_11574,UMLS_CUI:C0154639
http://purl.obolibrary.org/obo/DOID_11574,ICD10CM:G00.2
http://purl.obolibrary.org/obo/DOID_13450,MESH:D003047
http://purl.obolibrary.org/obo/DOID_13450,GARD:9525
http://purl.obolibrary.org/obo/DOID_13450,UMLS_CUI:C0009186
http://purl.obolibrary.org/obo/DOID_13450,NCI:C84642
http://purl.obolibrary.org/obo/DOID_13450,SNOMEDCT_US_2023_03_01:266218008
http://purl.obolibrary.org/obo/DOID_13450,ICD10CM:B38
http://purl.obolibrary.org/obo/DOID_13450,ICD9CM:114
http://purl.obolibrary.org/obo/DOID_0111362,MESH:C535845
http://purl.obolibrary.org/obo/DOID_0111362,ORDO:2118
http://purl.obolibrary.org/obo/DOID_0111362,SNOMEDCT_US_2023_03_01:403001
http://purl.obolibrary.org/obo/DOID_0111362,UMLS_CUI:C2931042
http://purl.obolibrary.org/obo/DOID_0111362,MIM:140350
http://purl.obolibrary.org/obo/DOID_0111362,GARD:5668
http://purl.obolibrary.org/obo/DOID_0060649,MIM:217700
http://purl.obolibrary.org/obo/DOID_0061079,MIM:620449
http://purl.obolibrary.org/obo/DOID_0110384,MESH:C566425
http://purl.obolibrary.org/obo/DOID_0110384,MIM:602772
http://purl.obolibrary.org/obo/DOID_0110384,ICD10CM:H35.5
http://purl.obolibrary.org/obo/DOID_9948,UMLS_CUI:C0339580
http://purl.obolibrary.org/obo/DOID_9948,SNOMEDCT_US_2023_03_01:193549003
http://purl.obolibrary.org/obo/DOID_9948,ICD9CM:365.32
http://purl.obolibrary.org/obo/DOID_0060377,ORDO:90649
http://purl.obolibrary.org/obo/DOID_0060377,MIM:608518
http://purl.obolibrary.org/obo/DOID_0060377,MESH:C563104
http://purl.obolibrary.org/obo/DOID_3074,UMLS_CUI:C0334588
http://purl.obolibrary.org/obo/DOID_3074,NCI:C4325
http://purl.obolibrary.org/obo/DOID_3074,SNOMEDCT_US_2023_03_01:44529004
http://purl.obolibrary.org/obo/DOID_3074,ICDO:9441/3
http://purl.obolibrary.org/obo/DOID_3074,MESH:D005909
http://purl.obolibrary.org/obo/DOID_13096,GARD:7664
http://purl.obolibrary.org/obo/DOID_13096,MIM:182410
http://purl.obolibrary.org/obo/DOID_13096,SNOMEDCT_US_2023_03_01:716745004
http://purl.obolibrary.org/obo/DOID_13096,MESH:D018860
http://purl.obolibrary.org/obo/DOID_13096,UMLS_CUI:C0282492
http://purl.obolibrary.org/obo/DOID_0050748,ICDO:9699/3
http://purl.obolibrary.org/obo/DOID_0050748,MESH:D018442
http://purl.obolibrary.org/obo/DOID_345,ICD10CM:N85.9
http://purl.obolibrary.org/obo/DOID_345,NCI:C26907
http://purl.obolibrary.org/obo/DOID_345,MESH:D014591
http://purl.obolibrary.org/obo/DOID_345,SNOMEDCT_US_2023_03_01:237068005
http://purl.obolibrary.org/obo/DOID_345,UMLS_CUI:C0042131
http://purl.obolibrary.org/obo/DOID_345,ICD9CM:621.9
http://purl.obolibrary.org/obo/DOID_0112080,MIM:618252
http://purl.obolibrary.org/obo/DOID_0081108,GARD:9172
http://purl.obolibrary.org/obo/DOID_0081108,MIM:148700
http://purl.obolibrary.org/obo/DOID_0081108,ORDO:369999
http://purl.obolibrary.org/obo/DOID_0081108,MESH:C536162
http://purl.obolibrary.org/obo/DOID_0081108,ORDO:370002
http://purl.obolibrary.org/obo/DOID_4074,NCI:C8294
http://purl.obolibrary.org/obo/DOID_4074,SNOMEDCT_US_2023_03_01:700423003
http://purl.obolibrary.org/obo/DOID_4074,UMLS_CUI:C0281361
http://purl.obolibrary.org/obo/DOID_0070080,MIM:600850
http://purl.obolibrary.org/obo/DOID_0081241,MIM:266510
http://purl.obolibrary.org/obo/DOID_5132,UMLS_CUI:C0346064
http://purl.obolibrary.org/obo/DOID_5132,SNOMEDCT_US_2023_03_01:254767008
http://purl.obolibrary.org/obo/DOID_5132,NCI:C4482
http://purl.obolibrary.org/obo/DOID_298,UMLS_CUI:C0346341
http://purl.obolibrary.org/obo/DOID_298,SNOMEDCT_US_2023_03_01:254988008
http://purl.obolibrary.org/obo/DOID_298,NCI:C4541
http://purl.obolibrary.org/obo/DOID_0111697,UMLS_CUI:C1832950
http://purl.obolibrary.org/obo/DOID_0111697,MESH:C563414
http://purl.obolibrary.org/obo/DOID_0111697,MIM:600987
http://purl.obolibrary.org/obo/DOID_0050449,UMLS_CUI:C1721007
http://purl.obolibrary.org/obo/DOID_0050449,UMLS_CUI:C0265334
http://purl.obolibrary.org/obo/DOID_0050449,MIM:PS167200
http://purl.obolibrary.org/obo/DOID_0050449,ORDO:2309
http://purl.obolibrary.org/obo/DOID_0050449,NCI:C84986
http://purl.obolibrary.org/obo/DOID_0050449,UMLS_CUI:C1706595
http://purl.obolibrary.org/obo/DOID_0050449,MESH:D053549
http://purl.obolibrary.org/obo/DOID_0050449,SNOMEDCT_US_2023_03_01:39427000
http://purl.obolibrary.org/obo/DOID_0050449,GARD:10753
http://purl.obolibrary.org/obo/DOID_3856,NCI:C8561
http://purl.obolibrary.org/obo/DOID_3856,NCI:C3054
http://purl.obolibrary.org/obo/DOID_3856,ICD10CM:C63.9
http://purl.obolibrary.org/obo/DOID_3856,SNOMEDCT_US_2023_03_01:363515000
http://purl.obolibrary.org/obo/DOID_3856,MESH:D005834
http://purl.obolibrary.org/obo/DOID_3856,UMLS_CUI:C0153606
http://purl.obolibrary.org/obo/DOID_3856,ICD9CM:187.9
http://purl.obolibrary.org/obo/DOID_3856,SNOMEDCT_US_2023_03_01:126895004
http://purl.obolibrary.org/obo/DOID_3856,UMLS_CUI:C0017417
http://purl.obolibrary.org/obo/DOID_0060999,MIM:620300
http://purl.obolibrary.org/obo/DOID_3004,NCI:C40389
http://purl.obolibrary.org/obo/DOID_3004,UMLS_CUI:C1511319
http://purl.obolibrary.org/obo/DOID_0110439,MIM:609909
http://purl.obolibrary.org/obo/DOID_0110439,ICD10CM:I42.0
http://purl.obolibrary.org/obo/DOID_6871,NCI:C5155
http://purl.obolibrary.org/obo/DOID_6871,UMLS_CUI:C1336046
http://purl.obolibrary.org/obo/DOID_0110167,ICD10CM:G60.0
http://purl.obolibrary.org/obo/DOID_0110167,ORDO:101097
http://purl.obolibrary.org/obo/DOID_0110167,MIM:607831
http://purl.obolibrary.org/obo/DOID_10603,NCI:C34646
http://purl.obolibrary.org/obo/DOID_10603,ICD10CM:R73.03
http://purl.obolibrary.org/obo/DOID_10603,SNOMEDCT_US_2023_03_01:267426009
http://purl.obolibrary.org/obo/DOID_10603,MESH:D018149
http://purl.obolibrary.org/obo/DOID_10603,UMLS_CUI:C0271650
http://purl.obolibrary.org/obo/DOID_11265,ICD10CM:A71.1
http://purl.obolibrary.org/obo/DOID_11265,MESH:D014141
http://purl.obolibrary.org/obo/DOID_11265,ICD10CM:A71
http://purl.obolibrary.org/obo/DOID_11265,ICD9CM:076
http://purl.obolibrary.org/obo/DOID_11265,ICD9CM:076.0
http://purl.obolibrary.org/obo/DOID_11265,UMLS_CUI:C0153108
http://purl.obolibrary.org/obo/DOID_11265,UMLS_CUI:C0040592
http://purl.obolibrary.org/obo/DOID_11265,UMLS_CUI:C0153107
http://purl.obolibrary.org/obo/DOID_11265,GARD:10374
http://purl.obolibrary.org/obo/DOID_11265,SNOMEDCT_US_2023_03_01:29976007
http://purl.obolibrary.org/obo/DOID_11265,ICD9CM:076.1
http://purl.obolibrary.org/obo/DOID_11265,SNOMEDCT_US_2023_03_01:154367007
http://purl.obolibrary.org/obo/DOID_11265,SNOMEDCT_US_2023_03_01:52812002
http://purl.obolibrary.org/obo/DOID_11265,ICD10CM:A71.0
http://purl.obolibrary.org/obo/DOID_0110590,MIM:616697
http://purl.obolibrary.org/obo/DOID_0110590,ICD10CM:H90.3
http://purl.obolibrary.org/obo/DOID_0111729,ORDO:391389
http://purl.obolibrary.org/obo/DOID_0111729,MIM:615040
http://purl.obolibrary.org/obo/DOID_0110355,ICD10CM:H35.5
http://purl.obolibrary.org/obo/DOID_0110355,MESH:C563689
http://purl.obolibrary.org/obo/DOID_0110355,MIM:609913
http://purl.obolibrary.org/obo/DOID_0111862,MIM:PS277180
http://purl.obolibrary.org/obo/DOID_0111862,ORDO:48
http://purl.obolibrary.org/obo/DOID_0070041,MIM:614257
http://purl.obolibrary.org/obo/DOID_0081226,MIM:618109
http://purl.obolibrary.org/obo/DOID_0070498,MIM:619055
http://purl.obolibrary.org/obo/DOID_0070498,UMLS_CUI:C5436695
http://purl.obolibrary.org/obo/DOID_0050461,UMLS_CUI:C0268225
http://purl.obolibrary.org/obo/DOID_0050461,GARD:5854
http://purl.obolibrary.org/obo/DOID_0050461,ICD10CM:E77.1
http://purl.obolibrary.org/obo/DOID_0050461,SNOMEDCT_US_2023_03_01:54954004
http://purl.obolibrary.org/obo/DOID_0050461,MIM:208400
http://purl.obolibrary.org/obo/DOID_0050461,NCI:C61273
http://purl.obolibrary.org/obo/DOID_0050461,MESH:D054880
http://purl.obolibrary.org/obo/DOID_0060188,ICD10CM:K50.0
http://purl.obolibrary.org/obo/DOID_0110604,MIM:614874
http://purl.obolibrary.org/obo/DOID_0110604,ICD10CM:Q34.8
http://purl.obolibrary.org/obo/DOID_0090005,GARD:250
http://purl.obolibrary.org/obo/DOID_0090005,ORDO:800
http://purl.obolibrary.org/obo/DOID_0090005,ICD10CM:G71.1
http://purl.obolibrary.org/obo/DOID_0090005,MIM:255800
http://purl.obolibrary.org/obo/DOID_5913,UMLS_CUI:C1332602
http://purl.obolibrary.org/obo/DOID_5913,NCI:C5823
http://purl.obolibrary.org/obo/DOID_5482,MESH:D062625
http://purl.obolibrary.org/obo/DOID_5482,NCI:C8985
http://purl.obolibrary.org/obo/DOID_5482,UMLS_CUI:C0334317
http://purl.obolibrary.org/obo/DOID_5482,SNOMEDCT_US_2023_03_01:2962009
http://purl.obolibrary.org/obo/DOID_0061174,MIM:610374
http://purl.obolibrary.org/obo/DOID_8553,ICD10CM:L88
http://purl.obolibrary.org/obo/DOID_8553,MESH:D017511
http://purl.obolibrary.org/obo/DOID_8553,GARD:7510
http://purl.obolibrary.org/obo/DOID_8553,SNOMEDCT_US_2023_03_01:74578003
http://purl.obolibrary.org/obo/DOID_8553,UMLS_CUI:C0085652
http://purl.obolibrary.org/obo/DOID_8553,ICD9CM:686.01
http://purl.obolibrary.org/obo/DOID_11430,ICD9CM:617.6
http://purl.obolibrary.org/obo/DOID_11430,SNOMEDCT_US_2023_03_01:53913001
http://purl.obolibrary.org/obo/DOID_11430,UMLS_CUI:C0156348
http://purl.obolibrary.org/obo/DOID_11430,ICD10CM:N80.6
http://purl.obolibrary.org/obo/DOID_13810,UMLS_CUI:C0020445
http://purl.obolibrary.org/obo/DOID_13810,MIM:143890
http://purl.obolibrary.org/obo/DOID_13810,NCI:C34704
http://purl.obolibrary.org/obo/DOID_13810,SNOMEDCT_US_2023_03_01:190772003
http://purl.obolibrary.org/obo/DOID_13810,ORDO:406
http://purl.obolibrary.org/obo/DOID_13810,MESH:D006938
http://purl.obolibrary.org/obo/DOID_13810,ICD10CM:E78.01
http://purl.obolibrary.org/obo/DOID_13810,GARD:10416
http://purl.obolibrary.org/obo/DOID_0080540,MIM:256540
http://purl.obolibrary.org/obo/DOID_0080540,GARD:3953
http://purl.obolibrary.org/obo/DOID_11887,NCI:C6161
http://purl.obolibrary.org/obo/DOID_11887,UMLS_CUI:C1336875
http://purl.obolibrary.org/obo/DOID_3121,GARD:9328
http://purl.obolibrary.org/obo/DOID_3121,UMLS_CUI:C0016978
http://purl.obolibrary.org/obo/DOID_3121,SNOMEDCT_US_2023_03_01:93810008
http://purl.obolibrary.org/obo/DOID_3121,UMLS_CUI:C0278806
http://purl.obolibrary.org/obo/DOID_3121,NCI:C7481
http://purl.obolibrary.org/obo/DOID_3121,ICD10CM:C23
http://purl.obolibrary.org/obo/DOID_3121,ICD9CM:156.0
http://purl.obolibrary.org/obo/DOID_3121,UMLS_CUI:C0153452
http://purl.obolibrary.org/obo/DOID_3121,NCI:C35676
http://purl.obolibrary.org/obo/DOID_3121,SNOMEDCT_US_2023_03_01:126854002
http://purl.obolibrary.org/obo/DOID_3121,MESH:D005706
http://purl.obolibrary.org/obo/DOID_3121,NCI:C3048
http://purl.obolibrary.org/obo/DOID_0070663,NCI:C9306
http://purl.obolibrary.org/obo/DOID_0070663,SNOMEDCT_US_2025_09_01:424952003
http://purl.obolibrary.org/obo/DOID_0070663,UMLS_CUI:C4551687
http://purl.obolibrary.org/obo/DOID_10234,UMLS_CUI:C0153279
http://purl.obolibrary.org/obo/DOID_10234,ICD9CM:115.93
http://purl.obolibrary.org/obo/DOID_10234,SNOMEDCT_US_2023_03_01:187059008
http://purl.obolibrary.org/obo/DOID_8051,UMLS_CUI:C1511196
http://purl.obolibrary.org/obo/DOID_8051,NCI:C39848
http://purl.obolibrary.org/obo/DOID_0080241,MIM:300998
http://purl.obolibrary.org/obo/DOID_118,MESH:D010490
http://purl.obolibrary.org/obo/DOID_118,SNOMEDCT_US_2023_03_01:70370001
http://purl.obolibrary.org/obo/DOID_118,UMLS_CUI:C0031039
http://purl.obolibrary.org/obo/DOID_118,NCI:C3319
http://purl.obolibrary.org/obo/DOID_1858,UMLS_CUI:C0016065
http://purl.obolibrary.org/obo/DOID_1858,MIM:174800
http://purl.obolibrary.org/obo/DOID_1858,ICD9CM:756.54
http://purl.obolibrary.org/obo/DOID_1858,NCI:C34610
http://purl.obolibrary.org/obo/DOID_1858,MESH:D005359
http://purl.obolibrary.org/obo/DOID_1858,ICD10CM:Q78.1
http://purl.obolibrary.org/obo/DOID_1858,SNOMEDCT_US_2023_03_01:205508003
http://purl.obolibrary.org/obo/DOID_1858,GARD:6995
http://purl.obolibrary.org/obo/DOID_5608,UMLS_CUI:C0011401
http://purl.obolibrary.org/obo/DOID_5608,SNOMEDCT_US_2023_03_01:57602001
http://purl.obolibrary.org/obo/DOID_5608,MESH:D003784
http://purl.obolibrary.org/obo/DOID_5608,ICD10CM:K04.2
http://purl.obolibrary.org/obo/DOID_4853,NCI:C6809
http://purl.obolibrary.org/obo/DOID_4853,SNOMEDCT_US_2023_03_01:277507004
http://purl.obolibrary.org/obo/DOID_4853,UMLS_CUI:C0349620
http://purl.obolibrary.org/obo/DOID_6562,UMLS_CUI:C1333474
http://purl.obolibrary.org/obo/DOID_6562,NCI:C6843
http://purl.obolibrary.org/obo/DOID_3162,UMLS_CUI:C0334444
http://purl.obolibrary.org/obo/DOID_3162,SNOMEDCT_US_2023_03_01:68827007
http://purl.obolibrary.org/obo/DOID_3162,NCI:C4237
http://purl.obolibrary.org/obo/DOID_10310,SNOMEDCT_US_2023_03_01:154321007
http://purl.obolibrary.org/obo/DOID_10310,ICD10CM:A87
http://purl.obolibrary.org/obo/DOID_10310,NCI:C118298
http://purl.obolibrary.org/obo/DOID_10310,ICD9CM:047.9
http://purl.obolibrary.org/obo/DOID_10310,UMLS_CUI:C0025297
http://purl.obolibrary.org/obo/DOID_10310,MESH:D008587
http://purl.obolibrary.org/obo/DOID_0111412,MESH:C536382
http://purl.obolibrary.org/obo/DOID_0111412,MIM:133780
http://purl.obolibrary.org/obo/DOID_0060547,MIM:614171
http://purl.obolibrary.org/obo/DOID_0080282,MIM:617665
http://purl.obolibrary.org/obo/DOID_0080890,ICDO:9391/3
http://purl.obolibrary.org/obo/DOID_0050809,MIM:601492
http://purl.obolibrary.org/obo/DOID_0112167,MIM:618787
http://purl.obolibrary.org/obo/DOID_0050789,ORDO:1412
http://purl.obolibrary.org/obo/DOID_0050789,MIM:186570
http://purl.obolibrary.org/obo/DOID_0050789,GARD:9225
http://purl.obolibrary.org/obo/DOID_0081149,MIM:613496
http://purl.obolibrary.org/obo/DOID_5171,UMLS_CUI:C4289585
http://purl.obolibrary.org/obo/DOID_5171,NCI:C40269
http://purl.obolibrary.org/obo/DOID_468,NCI:C3699
http://purl.obolibrary.org/obo/DOID_468,UMLS_CUI:C0205789
http://purl.obolibrary.org/obo/DOID_468,ICDO:9132/0
http://purl.obolibrary.org/obo/DOID_468,SNOMEDCT_US_2023_03_01:54249004
http://purl.obolibrary.org/obo/DOID_468,MESH:D006391
http://purl.obolibrary.org/obo/DOID_0110527,MIM:601072
http://purl.obolibrary.org/obo/DOID_0110527,ICD10CM:H90.3
http://purl.obolibrary.org/obo/DOID_11037,NCI:C94328
http://purl.obolibrary.org/obo/DOID_11037,UMLS_CUI:C0236795
http://purl.obolibrary.org/obo/DOID_11037,ICD9CM:300.12
http://purl.obolibrary.org/obo/DOID_11037,MESH:D000647
http://purl.obolibrary.org/obo/DOID_11037,ICD10CM:F44.0
http://purl.obolibrary.org/obo/DOID_11037,SNOMEDCT_US_2023_03_01:192420000
http://purl.obolibrary.org/obo/DOID_13778,MESH:D002602
http://purl.obolibrary.org/obo/DOID_13778,UMLS_CUI:C0007947
http://purl.obolibrary.org/obo/DOID_13778,GARD:9522
http://purl.obolibrary.org/obo/DOID_13778,ICD9CM:099.0
http://purl.obolibrary.org/obo/DOID_13778,ICD10CM:A57
http://purl.obolibrary.org/obo/DOID_13778,SNOMEDCT_US_2023_03_01:154391003
http://purl.obolibrary.org/obo/DOID_0112236,MIM:616212
http://purl.obolibrary.org/obo/DOID_0110023,MIM:611953
http://purl.obolibrary.org/obo/DOID_0070401,MIM:620243
http://purl.obolibrary.org/obo/DOID_0060260,ICD10CM:H02.4
http://purl.obolibrary.org/obo/DOID_0060260,UMLS_CUI:C0005745
http://purl.obolibrary.org/obo/DOID_0060260,NCI:C27298
http://purl.obolibrary.org/obo/DOID_0060260,MESH:D001763
http://purl.obolibrary.org/obo/DOID_0060260,SNOMEDCT_US_2023_03_01:204197004
